%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     3.3602221e-03    -1.0059001e-03     1.2824147e-02     6.7868590e-01    -1.8416527e-03     1.1740482e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.5595666e-02   0            16777216
     3.5532487e-03    -1.0064371e-03     1.3148991e-02     6.9740731e-01    -1.9558573e-03     1.1630247e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.7161741e-02   0            16777216
     3.7514681e-03    -1.0070067e-03     1.3470694e-02     7.1601331e-01    -2.0739089e-03     1.1516631e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     5.8727819e-02   0            16777216
     3.9548464e-03    -1.0076099e-03     1.3789159e-02     7.3449671e-01    -2.1958246e-03     1.1399636e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.0293898e-02   0            16777216
     4.1633481e-03    -1.0082481e-03     1.4104296e-02     7.5285006e-01    -2.3216198e-03     1.1279267e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.1859977e-02   0            16777216
     4.3769353e-03    -1.0089219e-03     1.4416005e-02     7.7106595e-01    -2.4513071e-03     1.1155530e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.3426055e-02   0            16777216
     4.5955679e-03    -1.0096328e-03     1.4724199e-02     7.8913695e-01    -2.5848984e-03     1.1028434e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.4992137e-02   0            16777216
     4.8192041e-03    -1.0103817e-03     1.5028779e-02     8.0705547e-01    -2.7224028e-03     1.0897987e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.6558212e-02   0            16777216
     5.0478000e-03    -1.0111699e-03     1.5329656e-02     8.2481408e-01    -2.8638276e-03     1.0764203e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.8124294e-02   0            16777216
     5.2813096e-03    -1.0119983e-03     1.5626736e-02     8.4240520e-01    -3.0091787e-03     1.0627096e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     6.9690369e-02   0            16777216
     5.5196839e-03    -1.0128678e-03     1.5919926e-02     8.5982126e-01    -3.1584590e-03     1.0486680e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.1256451e-02   0            16777216
     5.7628732e-03    -1.0137798e-03     1.6209135e-02     8.7705475e-01    -3.3116697e-03     1.0342975e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.2822526e-02   0            16777216
     6.0108253e-03    -1.0147354e-03     1.6494269e-02     8.9409798e-01    -3.4688103e-03     1.0195999e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.4388601e-02   0            16777216
     6.2634852e-03    -1.0157356e-03     1.6775243e-02     9.1094351e-01    -3.6298770e-03     1.0045775e+00     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.5954683e-02   0            16777216
     6.5207961e-03    -1.0167814e-03     1.7051961e-02     9.2758363e-01    -3.7948650e-03     9.8923272e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.7520758e-02   0            16777216
     6.7826994e-03    -1.0178741e-03     1.7324338e-02     9.4401091e-01    -3.9637662e-03     9.7356814e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     7.9086840e-02   0            16777216
     7.0491335e-03    -1.0190145e-03     1.7592285e-02     9.6021748e-01    -4.1365689e-03     9.5758677e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.0652915e-02   0            16777216
     7.3200366e-03    -1.0202042e-03     1.7855709e-02     9.7619581e-01    -4.3132603e-03     9.4129187e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.2218997e-02   0            16777216
     7.5953426e-03    -1.0214436e-03     1.8114531e-02     9.9193835e-01    -4.4938256e-03     9.2468655e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.3785072e-02   0            16777216
     7.8749843e-03    -1.0227342e-03     1.8368661e-02     1.0074378e+00    -4.6782480e-03     9.0777445e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.5351154e-02   0            16777216
     8.1588933e-03    -1.0240771e-03     1.8618016e-02     1.0226867e+00    -4.8665078e-03     8.9055908e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.6917229e-02   0            16777216
     8.4469970e-03    -1.0254731e-03     1.8862510e-02     1.0376778e+00    -5.0585843e-03     8.7304437e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     8.8483311e-02   0            16777216
     8.7392237e-03    -1.0269235e-03     1.9102061e-02     1.0524091e+00    -5.2544535e-03     8.5522795e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.0049386e-02   0            16777216
     9.0354998e-03    -1.0284295e-03     1.9336585e-02     1.0668750e+00    -5.4540904e-03     8.3711129e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.1615468e-02   0            16777216
     9.3357498e-03    -1.0299915e-03     1.9566000e-02     1.0810678e+00    -5.6574680e-03     8.1869876e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.3181543e-02   0            16777216
     9.6398955e-03    -1.0316112e-03     1.9790221e-02     1.0949798e+00    -5.8645559e-03     7.9999501e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.4747625e-02   0            16777216
     9.9478588e-03    -1.0332894e-03     2.0009171e-02     1.1086036e+00    -6.0753208e-03     7.8100479e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.6313700e-02   0            16777216
     1.0259557e-02    -1.0350270e-03     2.0222772e-02     1.1219316e+00    -6.2897285e-03     7.6173311e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.7879782e-02   0            16777216
     1.0574904e-02    -1.0368250e-03     2.0430945e-02     1.1349564e+00    -6.5077399e-03     7.4218529e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     9.9445857e-02   0            16777216
     1.0893815e-02    -1.0386846e-03     2.0633614e-02     1.1476704e+00    -6.7293122e-03     7.2236729e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0101194e-01   0            16777216
     1.1216205e-02    -1.0406066e-03     2.0830706e-02     1.1600666e+00    -6.9544003e-03     7.0228511e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0257801e-01   0            16777216
     1.1541979e-02    -1.0425922e-03     2.1022147e-02     1.1721379e+00    -7.1829585e-03     6.8194467e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0414410e-01   0            16777216
     1.1706107e-02    -1.0436091e-03     2.1115728e-02     1.1780494e+00    -7.2985240e-03     6.7167956e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0492713e-01   0            16777216
     1.1871048e-02    -1.0446422e-03     2.1207869e-02     1.1838773e+00    -7.4149384e-03     6.6135222e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0571017e-01   0            16777216
     1.2036789e-02    -1.0456915e-03     2.1298561e-02     1.1896206e+00    -7.5321952e-03     6.5096343e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0649321e-01   0            16777216
     1.2203318e-02    -1.0467574e-03     2.1387801e-02     1.1952784e+00    -7.6502888e-03     6.4051414e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0727625e-01   0            16777216
     1.2370625e-02    -1.0478398e-03     2.1475574e-02     1.2008499e+00    -7.7692112e-03     6.3000506e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0805929e-01   0            16777216
     1.2538693e-02    -1.0489390e-03     2.1561876e-02     1.2063344e+00    -7.8889560e-03     6.1943704e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0884233e-01   0            16777216
     1.2707515e-02    -1.0500548e-03     2.1646697e-02     1.2117311e+00    -8.0095166e-03     6.0881102e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.0962537e-01   0            16777216
